Dataset Name,Algorithm Name,Cross Validation,Hyper-Parameters Values,Accuracy,TPR,FPR,Precision,AUC,PR - Curve,Training Time,Inference Time
fertility,Gradient boosting,4,"{'subsample': 0.1, 'n_estimators': 500, 'min_samples_split': 10, 'min_samples_leaf': 5, 'learning_rate': 0.2}",0.9,0,0.042885065,0,0,0.05,0.099635124,1
fertility,Gradient boosting,5,"{'subsample': 0.1, 'n_estimators': 500, 'min_samples_split': 10, 'min_samples_leaf': 5, 'learning_rate': 0.2}",0.7,0,0.111111111,0,0.666666667,0.125,0.199866295,0.333333333
fertility,Gradient boosting,6,"{'subsample': 0.1, 'n_estimators': 500, 'min_samples_split': 10, 'min_samples_leaf': 5, 'learning_rate': 0.2}",0.9,1,0.050814629,1,1,1,0.094747543,0
fertility,Gradient boosting,7,"{'subsample': 0.1, 'n_estimators': 500, 'min_samples_split': 10, 'min_samples_leaf': 5, 'learning_rate': 0.2}",0.8,0,1,0,0.444444444,0.083333333,0.098586082,0.555555556
fertility,Gradient boosting,8,"{'subsample': 0.1, 'n_estimators': 500, 'min_samples_split': 10, 'min_samples_leaf': 5, 'learning_rate': 0.2}",0.9,0,0.044925213,0,0,0.05,0.099682808,1
fertility,Gradient boosting,9,"{'subsample': 0.1, 'n_estimators': 500, 'min_samples_split': 10, 'min_samples_leaf': 5, 'learning_rate': 0.2}",0.8,1,0.333333333,0,0.888888889,0.25,0.100970268,0.111111111
fertility,Gradient boosting,10,"{'subsample': 0.1, 'n_estimators': 500, 'min_samples_split': 10, 'min_samples_leaf': 5, 'learning_rate': 0.2}",0.6,0,0.041914701,0,0.666666667,0.125,0.203800201,0.333333333
fertility,DEBoost,1,,1,1,0,1,1,1,5.984091759,0
fertility,DEBoost,2,,0.9,1,0.310121298,1,0.5,0.55,6.183457375,1
fertility,DEBoost,3,,1,1,1,1,1,1,5.6848526,0
fertility,DEBoost,4,,0.9,1,0.391951561,1,0.5,0.55,5.884337425,1
fertility,DEBoost,5,,0.9,1,0,1,0.5,0.55,6.083774567,1
fertility,DEBoost,6,,0.9,1,0.353055477,1,0.5,0.55,6.283092499,1
fertility,DEBoost,7,,0.8,0,1,0,0.444444444,0.05,6.183481216,0.111111111
fertility,DEBoost,8,,0.8,0,0.352057934,0,0.444444444,0.05,5.934786797,0.111111111
fertility,DEBoost,9,,0.9,1,1,1,0.5,0.55,5.884289742,1
fertility,DEBoost,10,,0.9,1,0.351061821,1,0.5,0.55,6.186389923,1
fertility,XGBoost-imbalance,1,"{'max_depth': 3, 'imbalance_alpha': 2.0, 'focal_gamma': 2.0, 'eta': 0.1}",0.9,1,0.222222222,0,0.777777778,0.166666667,0,0.222222222
fertility,XGBoost-imbalance,2,"{'max_depth': 3, 'imbalance_alpha': 2.0, 'focal_gamma': 2.0, 'eta': 0.1}",0.9,1,0.003991842,0,0.611111111,0.1,0,0.444444444
fertility,XGBoost-imbalance,3,"{'max_depth': 3, 'imbalance_alpha': 2.0, 'focal_gamma': 2.0, 'eta': 0.1}",0.9,1,0.444444444,0,0.888888889,0.25,0.100231171,0.444444444
fertility,XGBoost-imbalance,4,"{'max_depth': 3, 'imbalance_alpha': 2.0, 'focal_gamma': 2.0, 'eta': 0.1}",0.9,1,0.003988981,0,0.777777778,0.166666667,0.099778175,0.222222222
fertility,XGBoost-imbalance,5,"{'max_depth': 3, 'imbalance_alpha': 2.0, 'focal_gamma': 2.0, 'eta': 0.1}",1,1,0.444444444,1,1,1,0.09970665,0.333333333
fertility,XGBoost-imbalance,6,"{'max_depth': 3, 'imbalance_alpha': 2.0, 'focal_gamma': 2.0, 'eta': 0.1}",0.9,1,0.002981663,0,0.888888889,0.25,0,0.555555556
fertility,XGBoost-imbalance,7,"{'max_depth': 3, 'imbalance_alpha': 2.0, 'focal_gamma': 2.0, 'eta': 0.1}",0.9,0,0.222222222,0,0,0.05,0.099945068,1
fertility,XGBoost-imbalance,8,"{'max_depth': 3, 'imbalance_alpha': 2.0, 'focal_gamma': 2.0, 'eta': 0.1}",0.9,0,0.002979517,0,0.611111111,0.1,0,0.333333333
fertility,XGBoost-imbalance,9,"{'max_depth': 3, 'imbalance_alpha': 2.0, 'focal_gamma': 2.0, 'eta': 0.1}",0.9,1,0.333333333,0,0.555555556,0.1,0.09970665,0.444444444
fertility,XGBoost-imbalance,10,"{'max_depth': 3, 'imbalance_alpha': 2.0, 'focal_gamma': 2.0, 'eta': 0.1}",0.8,1,0.003038406,0,0.666666667,0.125,0,0.333333333
flags,GentleBoost,1,"{'random_state': 500, 'n_estimators': 200, 'learning_rate': 1.0}",0.14375,0.583333333,0.33527296,0.397222222,0.637544753,0.402689739,0.311107934,0.33527296
flags,GentleBoost,2,"{'random_state': 500, 'n_estimators': 200, 'learning_rate': 1.0}",0.13125,0.875,0.07842949,0.583333333,0.810566749,0.540634921,0.274427235,0.3562844
flags,GentleBoost,3,"{'random_state': 500, 'n_estimators': 200, 'learning_rate': 1.0}",0.21875,0.614583333,0.3562844,0.378472222,0.652239086,0.398034474,0.280608237,0.375234348
flags,GentleBoost,4,"{'random_state': 500, 'n_estimators': 200, 'learning_rate': 1.0}",0.14375,0.552083333,0.071553588,0.3125,0.670672689,0.351361833,0.305390358,0.394083785
flags,GentleBoost,5,"{'random_state': 500, 'n_estimators': 200, 'learning_rate': 1.0}",0.14375,0.416666667,0.375234348,0.332142857,0.54549272,0.344871294,0.327554345,0.382058296
flags,GentleBoost,6,"{'random_state': 500, 'n_estimators': 200, 'learning_rate': 1.0}",0.2,0.677083333,0.069312871,0.415277778,0.643238606,0.375255397,0.29913187,0.401834059
flags,GentleBoost,7,"{'random_state': 500, 'n_estimators': 200, 'learning_rate': 1.0}",0.1375,0.55,0.394083785,0.301041667,0.652821637,0.343422911,0.311426818,0.304440789
flags,GentleBoost,8,"{'random_state': 500, 'n_estimators': 200, 'learning_rate': 1.0}",0.14375,0.84375,0.07416749,0.552083333,0.730742873,0.432941614,0.267830491,0.39587902
flags,GentleBoost,9,"{'random_state': 500, 'n_estimators': 200, 'learning_rate': 1.0}",0.1375,0.453125,0.382058296,0.375,0.660630254,0.376704015,0.349092484,0.314784357
flags,GentleBoost,10,"{'random_state': 500, 'n_estimators': 200, 'learning_rate': 1.0}",0.14375,0.6875,0.077770174,0.378571429,0.725765999,0.414218074,0.33030659,0.31822805
flags,Gradient boosting,1,"{'subsample': 1.0, 'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 3, 'learning_rate': 0.3}",0.90625,0.770833333,0.244001548,0.414583333,0.836092702,0.518193667,0.074769557,0.244001548
flags,Gradient boosting,2,"{'subsample': 1.0, 'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 3, 'learning_rate': 0.3}",0.88125,0.583333333,0.060712278,0.395833333,0.760899549,0.49523428,0.074782968,0.213435703
flags,Gradient boosting,3,"{'subsample': 1.0, 'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 3, 'learning_rate': 0.3}",0.90625,0.6,0.213435703,0.527083333,0.780839403,0.547555708,0.087203085,0.261113722
flags,Gradient boosting,4,"{'subsample': 1.0, 'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 3, 'learning_rate': 0.3}",0.89375,0.552083333,0.059342951,0.438988095,0.767483391,0.582370448,0.074701011,0.310524703
flags,Gradient boosting,5,"{'subsample': 1.0, 'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 3, 'learning_rate': 0.3}",0.93125,0.620833333,0.261113722,0.475,0.682161861,0.509051532,0.075043738,0.323859972
flags,Gradient boosting,6,"{'subsample': 1.0, 'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 3, 'learning_rate': 0.3}",0.90625,0.47172619,0.05971545,0.345833333,0.77024053,0.42755534,0.068764389,0.32747277
flags,Gradient boosting,7,"{'subsample': 1.0, 'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 3, 'learning_rate': 0.3}",0.89375,0.645833333,0.310524703,0.542410714,0.732038429,0.572442575,0.062383711,0.290309106
flags,Gradient boosting,8,"{'subsample': 1.0, 'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 3, 'learning_rate': 0.3}",0.925,0.54375,0.060719013,0.489583333,0.859890808,0.559099702,0.075012445,0.230829678
flags,Gradient boosting,9,"{'subsample': 1.0, 'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 3, 'learning_rate': 0.3}",0.91875,0.422619048,0.323859972,0.525,0.755949428,0.495712868,0.068430603,0.150374759
flags,Gradient boosting,10,"{'subsample': 1.0, 'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 3, 'learning_rate': 0.3}",0.91875,0.740625,0.05983305,0.563888889,0.930853436,0.70323243,0.068308413,0.313523392
flags,DEBoost,1,,0.9125,0.916666667,0.649553571,0.916666667,0.633556548,0.638541667,2.605548501,0.649553571
flags,DEBoost,2,,0.89375,0.811011905,0.420434415,0.895833333,0.640978787,0.612797619,2.624233067,0.52905433
flags,DEBoost,3,,0.89375,0.739583333,0.52905433,0.739583333,0.600595968,0.527083333,2.574372292,0.538391398
flags,DEBoost,4,,0.875,0.7375,0.418754935,0.833333333,0.595052083,0.579166667,2.530750632,0.547395833
flags,DEBoost,5,,0.9125,0.695833333,0.538391398,0.916666667,0.652573529,0.65625,2.667880058,0.390686275
flags,DEBoost,6,,0.89375,0.776785714,0.42012617,0.833333333,0.568310137,0.539434524,2.618014812,0.640165441
flags,DEBoost,7,,0.925,0.921875,0.547395833,1,0.63671875,0.649776786,2.667880058,0.6484375
flags,DEBoost,8,,0.89375,0.791666667,0.418879509,0.875,0.631181469,0.571875,2.692805231,0.529303728
flags,DEBoost,9,,0.925,0.84375,0.390686275,0.9375,0.664496528,0.659375,2.642945945,0.514756944
flags,DEBoost,10,,0.89375,0.822916667,0.418879539,0.8375,0.637364321,0.614583333,2.586834133,0.548188025
flags,XGBoost-imbalance,1,"{'max_depth': 15, 'imbalance_alpha': 2.5, 'focal_gamma': 1.5, 'eta': 0.5}",0.90625,0.575,0.390980054,0.290625,0.740042554,0.481734732,0.006221235,0.390980054
flags,XGBoost-imbalance,2,"{'max_depth': 15, 'imbalance_alpha': 2.5, 'focal_gamma': 1.5, 'eta': 0.5}",0.93125,0.81875,0.004726201,0.477678571,0.82178591,0.583475816,0.018808246,0.334703947
flags,XGBoost-imbalance,3,"{'max_depth': 15, 'imbalance_alpha': 2.5, 'focal_gamma': 1.5, 'eta': 0.5}",0.9375,0.683333333,0.334703947,0.529761905,0.785846663,0.577777778,0.018674135,0.311347072
flags,XGBoost-imbalance,4,"{'max_depth': 15, 'imbalance_alpha': 2.5, 'focal_gamma': 1.5, 'eta': 0.5}",0.94375,0.81547619,0.004739285,0.445833333,0.910893608,0.558860072,0.025035441,0.274659889
flags,XGBoost-imbalance,5,"{'max_depth': 15, 'imbalance_alpha': 2.5, 'focal_gamma': 1.5, 'eta': 0.5}",0.94375,0.76875,0.311347072,0.5,0.829909539,0.534107143,0.012424588,0.278591009
flags,XGBoost-imbalance,6,"{'max_depth': 15, 'imbalance_alpha': 2.5, 'focal_gamma': 1.5, 'eta': 0.5}",0.9125,0.825,0.004504502,0.366071429,0.796843608,0.466988379,0.012461841,0.243098679
flags,XGBoost-imbalance,7,"{'max_depth': 15, 'imbalance_alpha': 2.5, 'focal_gamma': 1.5, 'eta': 0.5}",0.95625,0.625,0.274659889,0.625,0.787202381,0.635118683,0.018702447,0.383606074
flags,XGBoost-imbalance,8,"{'max_depth': 15, 'imbalance_alpha': 2.5, 'focal_gamma': 1.5, 'eta': 0.5}",0.925,0.854166667,0.004369378,0.46875,0.832811195,0.561693948,0.024929643,0.256206924
flags,XGBoost-imbalance,9,"{'max_depth': 15, 'imbalance_alpha': 2.5, 'focal_gamma': 1.5, 'eta': 0.5}",0.89375,0.68125,0.278591009,0.375,0.765567891,0.459474206,0,0.331186038
flags,XGBoost-imbalance,10,"{'max_depth': 15, 'imbalance_alpha': 2.5, 'focal_gamma': 1.5, 'eta': 0.5}",0.9125,0.4375,0.004737258,0.375,0.706505848,0.43125,0.024664402,0.171783626
fri_c0_250_5,GentleBoost,1,"{'random_state': 500, 'n_estimators': 200, 'learning_rate': 1.0}",0.52,0.923076923,0.166666667,1,0.929487179,0.944199817,0.201225281,0.166666667
fri_c0_250_5,GentleBoost,2,"{'random_state': 500, 'n_estimators': 200, 'learning_rate': 1.0}",0.52,0.923076923,0.067775726,1,0.929487179,0.936228239,0.23935318,0.166666667
fri_c0_250_5,GentleBoost,3,"{'random_state': 500, 'n_estimators': 200, 'learning_rate': 1.0}",0.52,0.923076923,0.166666667,0.875,0.862179487,0.811036961,0.23938179,0.416666667
fri_c0_250_5,GentleBoost,4,"{'random_state': 500, 'n_estimators': 200, 'learning_rate': 1.0}",0.48,1,0.069812536,0.857142857,0.929487179,0.871397584,0.241317749,0.153846154
fri_c0_250_5,GentleBoost,5,"{'random_state': 500, 'n_estimators': 200, 'learning_rate': 1.0}",0.52,0.769230769,0.416666667,0.8,0.778846154,0.789378436,0.199670792,0.166666667
fri_c0_250_5,GentleBoost,6,"{'random_state': 500, 'n_estimators': 200, 'learning_rate': 1.0}",0.48,0.5,0.067817926,0.625,0.817307692,0.785171844,0.239048004,0.230769231
fri_c0_250_5,GentleBoost,7,"{'random_state': 500, 'n_estimators': 200, 'learning_rate': 1.0}",0.48,0.916666667,0.153846154,1,0.942307692,0.952861273,0.19944191,0.230769231
fri_c0_250_5,GentleBoost,8,"{'random_state': 500, 'n_estimators': 200, 'learning_rate': 1.0}",0.52,0.769230769,0.065781832,0.875,0.865384615,0.755226302,0.19947052,0.166666667
fri_c0_250_5,GentleBoost,9,"{'random_state': 500, 'n_estimators': 200, 'learning_rate': 1.0}",0.52,0.692307692,0.166666667,0.727272727,0.772435897,0.832292512,0.197534561,0.333333333
fri_c0_250_5,GentleBoost,10,"{'random_state': 500, 'n_estimators': 200, 'learning_rate': 1.0}",0.48,1,0.066804886,0.833333333,0.955128205,0.935367642,0.23932457,0.076923077
fri_c0_250_5,Gradient boosting,1,"{'subsample': 0.3, 'n_estimators': 500, 'min_samples_split': 10, 'min_samples_leaf': 1, 'learning_rate': 0.2}",0.96,0.923076923,0.333333333,1,0.974358974,0.981334842,0.039548874,0.333333333
fri_c0_250_5,Gradient boosting,2,"{'subsample': 0.3, 'n_estimators': 500, 'min_samples_split': 10, 'min_samples_leaf': 1, 'learning_rate': 0.2}",0.84,0.769230769,0.059838533,0.875,0.858974359,0.823964541,0.039920807,0.166666667
fri_c0_250_5,Gradient boosting,3,"{'subsample': 0.3, 'n_estimators': 500, 'min_samples_split': 10, 'min_samples_leaf': 1, 'learning_rate': 0.2}",0.88,0.923076923,0.166666667,1,0.923076923,0.941982174,0.039978027,0.25
fri_c0_250_5,Gradient boosting,4,"{'subsample': 0.3, 'n_estimators': 500, 'min_samples_split': 10, 'min_samples_leaf': 1, 'learning_rate': 0.2}",0.8,0.846153846,0.059845924,1,0.91025641,0.928941895,0.039958954,0.166666667
fri_c0_250_5,Gradient boosting,5,"{'subsample': 0.3, 'n_estimators': 500, 'min_samples_split': 10, 'min_samples_leaf': 1, 'learning_rate': 0.2}",0.72,0.692307692,0.25,0.818181818,0.826923077,0.848344149,0.079345703,0.333333333
fri_c0_250_5,Gradient boosting,6,"{'subsample': 0.3, 'n_estimators': 500, 'min_samples_split': 10, 'min_samples_leaf': 1, 'learning_rate': 0.2}",0.96,1,0.059836626,1,1,1,0.079936981,0
fri_c0_250_5,Gradient boosting,7,"{'subsample': 0.3, 'n_estimators': 500, 'min_samples_split': 10, 'min_samples_leaf': 1, 'learning_rate': 0.2}",0.76,0.846153846,0.166666667,0.727272727,0.794871795,0.702300691,0.079669952,0.25
fri_c0_250_5,Gradient boosting,8,"{'subsample': 0.3, 'n_estimators': 500, 'min_samples_split': 10, 'min_samples_leaf': 1, 'learning_rate': 0.2}",0.88,0.416666667,0.061851025,0.833333333,0.955128205,0.935416204,0.039024353,0.076923077
fri_c0_250_5,Gradient boosting,9,"{'subsample': 0.3, 'n_estimators': 500, 'min_samples_split': 10, 'min_samples_leaf': 1, 'learning_rate': 0.2}",0.92,0.916666667,0.333333333,1,0.993589744,0.99332265,0.079526901,0.076923077
fri_c0_250_5,Gradient boosting,10,"{'subsample': 0.3, 'n_estimators': 500, 'min_samples_split': 10, 'min_samples_leaf': 1, 'learning_rate': 0.2}",1,1,0.060824156,1,1,1,0.080003738,0
fri_c0_250_5,DEBoost,1,,0.84,0.846153846,0.166666667,0.846153846,0.83974359,0.886153846,2.154245377,0.166666667
fri_c0_250_5,DEBoost,2,,0.84,0.846153846,0.316112995,0.846153846,0.83974359,0.886153846,2.114362717,0.166666667
fri_c0_250_5,DEBoost,3,,0.76,0.75,0.166666667,0.75,0.759615385,0.81,2.3138237,0.230769231
fri_c0_250_5,DEBoost,4,,0.92,0.923076923,0.40491724,0.923076923,0.919871795,0.943076923,2.194128036,0.083333333
fri_c0_250_5,DEBoost,5,,0.88,0.833333333,0.230769231,0.909090909,0.878205128,0.911212121,2.194194794,0.076923077
fri_c0_250_5,DEBoost,6,,0.96,0.923076923,0.414889812,1,0.961538462,0.981538462,2.513332367,0
fri_c0_250_5,DEBoost,7,,0.88,0.769230769,0.083333333,1,0.884615385,0.944615385,2.234077454,0
fri_c0_250_5,DEBoost,8,,0.8,0.833333333,0.413892984,0.769230769,0.801282051,0.841282051,2.07449913,0.230769231
fri_c0_250_5,DEBoost,9,,0.92,0.916666667,0.076923077,0.916666667,0.919871795,0.936666667,2.23405838,0.076923077
fri_c0_250_5,DEBoost,10,,0.92,0.923076923,0.42985034,0.923076923,0.919871795,0.943076923,2.313833237,0.083333333
fri_c0_250_5,XGBoost-imbalance,1,"{'max_depth': 3, 'imbalance_alpha': 4.0, 'focal_gamma': 2.0, 'eta': 0.5}",0.8,0.833333333,0.307692308,1,0.929487179,0.93495755,0.039844513,0.307692308
fri_c0_250_5,XGBoost-imbalance,2,"{'max_depth': 3, 'imbalance_alpha': 4.0, 'focal_gamma': 2.0, 'eta': 0.5}",0.8,0.916666667,0.006982565,1,0.942307692,0.945408064,0.039892197,0.230769231
fri_c0_250_5,XGBoost-imbalance,3,"{'max_depth': 3, 'imbalance_alpha': 4.0, 'focal_gamma': 2.0, 'eta': 0.5}",0.84,0.923076923,0.230769231,1,0.942307692,0.958132227,0.039892197,0.333333333
fri_c0_250_5,XGBoost-imbalance,4,"{'max_depth': 3, 'imbalance_alpha': 4.0, 'focal_gamma': 2.0, 'eta': 0.5}",0.84,0.615384615,0.005984068,0.875,0.887820513,0.856432296,0.039892197,0.166666667
fri_c0_250_5,XGBoost-imbalance,5,"{'max_depth': 3, 'imbalance_alpha': 4.0, 'focal_gamma': 2.0, 'eta': 0.5}",0.84,0.833333333,0.333333333,0.888888889,0.884615385,0.897847281,0.039892197,0.153846154
fri_c0_250_5,XGBoost-imbalance,6,"{'max_depth': 3, 'imbalance_alpha': 4.0, 'focal_gamma': 2.0, 'eta': 0.5}",0.8,0.916666667,0.005984306,1,0.955128205,0.954461279,0,0.307692308
fri_c0_250_5,XGBoost-imbalance,7,"{'max_depth': 3, 'imbalance_alpha': 4.0, 'focal_gamma': 2.0, 'eta': 0.5}",0.84,0.916666667,0.166666667,1,0.955128205,0.954863192,0.039892197,0.153846154
fri_c0_250_5,XGBoost-imbalance,8,"{'max_depth': 3, 'imbalance_alpha': 4.0, 'focal_gamma': 2.0, 'eta': 0.5}",0.76,0.692307692,0.005984068,0.888888889,0.878205128,0.875431516,0.03988266,0.166666667
fri_c0_250_5,XGBoost-imbalance,9,"{'max_depth': 3, 'imbalance_alpha': 4.0, 'focal_gamma': 2.0, 'eta': 0.5}",0.72,0.615384615,0.153846154,0.7,0.807692308,0.836130293,0.039892197,0.25
fri_c0_250_5,XGBoost-imbalance,10,"{'max_depth': 3, 'imbalance_alpha': 4.0, 'focal_gamma': 2.0, 'eta': 0.5}",0.84,0.846153846,0.005984306,1,0.955128205,0.9596402,0.039901733,0.166666667
glass,GentleBoost,1,"{'random_state': 500, 'n_estimators': 200, 'learning_rate': 1.0}",0.234848485,0.579545455,0.330832131,0.541666667,0.666414415,0.514548071,0.309590137,0.330832131
glass,GentleBoost,2,"{'random_state': 500, 'n_estimators': 200, 'learning_rate': 1.0}",0.242424242,0.770833333,0.082603772,0.703703704,0.778260756,0.587312674,0.265143134,0.239807853
glass,GentleBoost,3,"{'random_state': 500, 'n_estimators': 200, 'learning_rate': 1.0}",0.242424242,0.8125,0.239807853,0.666666667,0.823164683,0.659467442,0.25001981,0.225396825
glass,GentleBoost,4,"{'random_state': 500, 'n_estimators': 200, 'learning_rate': 1.0}",0.234848485,0.93452381,0.08027184,0.845238095,0.872222222,0.754055179,0.279310978,0.221428571
glass,GentleBoost,5,"{'random_state': 500, 'n_estimators': 200, 'learning_rate': 1.0}",0.409090909,0.803030303,0.225396825,0.833333333,0.801267546,0.676537256,0.271524444,0.288600289
glass,GentleBoost,6,"{'random_state': 500, 'n_estimators': 200, 'learning_rate': 1.0}",0.166666667,0.958333333,0.070971568,0.652777778,0.889285714,0.636093074,0.249058911,0.267063492
glass,GentleBoost,7,"{'random_state': 500, 'n_estimators': 200, 'learning_rate': 1.0}",0.227272727,0.814814815,0.221428571,0.566666667,0.781140619,0.551895451,0.272015731,0.30168209
glass,GentleBoost,8,"{'random_state': 500, 'n_estimators': 200, 'learning_rate': 1.0}",0.25,0.916666667,0.075142304,0.883333333,0.881150794,0.742377067,0.354754202,0.197222222
glass,GentleBoost,9,"{'random_state': 500, 'n_estimators': 200, 'learning_rate': 1.0}",0.196969697,0.803030303,0.288600289,0.744047619,0.706531221,0.546934693,0.34755649,0.414105339
glass,GentleBoost,10,"{'random_state': 500, 'n_estimators': 200, 'learning_rate': 1.0}",0.21969697,0.791666667,0.077981551,0.75,0.797371032,0.684765061,0.309423967,0.286904762
glass,Gradient boosting,1,"{'subsample': 1.0, 'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 3, 'learning_rate': 0.3}",0.909090909,0.74702381,0.441005291,0.67037037,0.862830688,0.712856393,0.0529217,0.441005291
glass,Gradient boosting,2,"{'subsample': 1.0, 'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 3, 'learning_rate': 0.3}",0.878787879,0.653968254,0.060005625,0.339393939,0.680378028,0.399611349,0.068500186,0.33147452
glass,Gradient boosting,3,"{'subsample': 1.0, 'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 3, 'learning_rate': 0.3}",0.939393939,0.712962963,0.33147452,0.571212121,0.852001933,0.681898349,0.082729441,0.152503053
glass,Gradient boosting,4,"{'subsample': 1.0, 'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 3, 'learning_rate': 0.3}",0.863636364,0.535714286,0.061327298,0.404761905,0.737830688,0.476774647,0.060623342,0.226851852
glass,Gradient boosting,5,"{'subsample': 1.0, 'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 3, 'learning_rate': 0.3}",0.931818182,0.772486772,0.152503053,0.606060606,0.851152769,0.669332451,0.068016124,0.320670832
glass,Gradient boosting,6,"{'subsample': 1.0, 'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 3, 'learning_rate': 0.3}",0.916666667,0.785714286,0.061667124,0.604166667,0.842857143,0.670042259,0.083199053,0.360130719
